:ID(Flight),flight_number,aircraft_id,operator,origin,destination,scheduled_departure,scheduled_arrival
FL17399,EX716,AC1043,ExampleAir,JFK,BOS,2024-09-29T00:40:30,2024-09-29T04:52:52
FL17400,EX490,AC1044,ExampleAir,DEN,SEA,2024-07-01T07:47:21,2024-07-01T09:13:19
FL17401,EX502,AC1044,ExampleAir,SEA,JFK,2024-07-01T10:05:19,2024-07-01T11:05:39
FL17402,EX440,AC1044,ExampleAir,JFK,TPA,2024-07-01T12:23:39,2024-07-01T14:11:20
FL17403,EX553,AC1044,ExampleAir,TPA,SFO,2024-07-02T06:36:28,2024-07-02T10:58:00
FL17404,EX446,AC1044,ExampleAir,SFO,DTW,2024-07-02T12:15:00,2024-07-02T14:56:43
FL17405,EX259,AC1044,ExampleAir,DTW,ATL,2024-07-02T16:24:43,2024-07-02T20:23:41
FL17406,EX695,AC1044,ExampleAir,ATL,DTW,2024-07-02T21:28:41,2024-07-03T02:33:07
FL17407,EX453,AC1044,ExampleAir,DTW,PHL,2024-07-03T08:01:03,2024-07-03T10:21:26
FL17408,EX971,AC1044,ExampleAir,PHL,BOS,2024-07-03T11:38:26,2024-07-03T16:41:53
FL17409,EX314,AC1044,ExampleAir,BOS,SFO,2024-07-03T17:52:53,2024-07-03T19:49:07
FL17410,EX305,AC1044,ExampleAir,SFO,DEN,2024-07-03T21:09:07,2024-07-03T22:15:49
FL17411,EX459,AC1044,ExampleAir,DEN,HNL,2024-07-04T08:53:28,2024-07-04T12:09:36
FL17412,EX518,AC1044,ExampleAir,HNL,SMF,2024-07-04T12:54:36,2024-07-04T16:40:03
FL17413,EX406,AC1044,ExampleAir,SMF,HNL,2024-07-04T17:28:03,2024-07-04T18:56:42
FL17414,EX464,AC1044,ExampleAir,HNL,MIA,2024-07-04T20:16:42,2024-07-04T22:24:49
FL17415,EX816,AC1044,ExampleAir,MIA,SEA,2024-07-04T23:27:49,2024-07-05T04:42:17
FL17416,EX767,AC1044,ExampleAir,SEA,BOS,2024-07-05T07:32:43,2024-07-05T11:39:20
FL17417,EX870,AC1044,ExampleAir,BOS,SAN,2024-07-05T13:04:20,2024-07-05T17:31:51
FL17418,EX742,AC1044,ExampleAir,SAN,IAD,2024-07-05T19:00:51,2024-07-05T20:47:21
FL17419,EX877,AC1044,ExampleAir,IAD,BOS,2024-07-06T08:47:50,2024-07-06T13:27:38
FL17420,EX798,AC1044,ExampleAir,BOS,JFK,2024-07-06T14:19:38,2024-07-06T19:37:49
FL17421,EX526,AC1044,ExampleAir,JFK,DFW,2024-07-06T20:23:49,2024-07-07T00:54:13
FL17422,EX544,AC1044,ExampleAir,DFW,SLC,2024-07-07T02:04:13,2024-07-07T06:10:30
FL17423,EX654,AC1044,ExampleAir,SLC,CLT,2024-07-07T08:54:19,2024-07-07T11:35:56
FL17424,EX801,AC1044,ExampleAir,CLT,BOS,2024-07-07T12:45:56,2024-07-07T16:33:29
FL17425,EX222,AC1044,ExampleAir,BOS,SEA,2024-07-07T17:40:29,2024-07-07T18:47:55
FL17426,EX560,AC1044,ExampleAir,SEA,MIA,2024-07-08T07:13:05,2024-07-08T08:27:10
FL17427,EX269,AC1044,ExampleAir,MIA,ORD,2024-07-08T09:17:10,2024-07-08T12:22:42
FL17428,EX287,AC1044,ExampleAir,ORD,DFW,2024-07-08T13:19:42,2024-07-08T18:15:10
FL17429,EX142,AC1044,ExampleAir,DFW,MEM,2024-07-08T19:17:10,2024-07-08T23:26:37
FL17430,EX287,AC1044,ExampleAir,MEM,ORD,2024-07-09T00:34:37,2024-07-09T02:12:08
FL17431,EX133,AC1044,ExampleAir,ORD,DEN,2024-07-09T03:28:08,2024-07-09T08:29:25
FL17432,EX385,AC1044,ExampleAir,DEN,MIA,2024-07-09T06:41:04,2024-07-09T11:10:58
FL17433,EX359,AC1044,ExampleAir,MIA,HNL,2024-07-09T12:01:58,2024-07-09T15:25:57
FL17434,EX495,AC1044,ExampleAir,HNL,MIA,2024-07-09T16:32:57,2024-07-09T21:27:07
FL17435,EX607,AC1044,ExampleAir,MIA,BNA,2024-07-10T08:08:44,2024-07-10T09:51:10
FL17436,EX423,AC1044,ExampleAir,BNA,DFW,2024-07-10T11:00:10,2024-07-10T14:03:11
FL17437,EX224,AC1044,ExampleAir,DFW,MKE,2024-07-10T14:57:11,2024-07-10T18:45:56
FL17438,EX606,AC1044,ExampleAir,MKE,STL,2024-07-11T07:16:23,2024-07-11T09:00:36
FL17439,EX381,AC1044,ExampleAir,STL,RDU,2024-07-11T10:07:36,2024-07-11T14:34:02
FL17440,EX980,AC1044,ExampleAir,RDU,SEA,2024-07-11T15:46:02,2024-07-11T19:23:34
FL17441,EX434,AC1044,ExampleAir,SEA,LAX,2024-07-11T20:29:34,2024-07-11T23:36:15
FL17442,EX124,AC1044,ExampleAir,LAX,SFO,2024-07-12T07:57:03,2024-07-12T09:12:05
FL17443,EX759,AC1044,ExampleAir,SFO,ORD,2024-07-12T10:26:05,2024-07-12T14:03:54
FL17444,EX581,AC1044,ExampleAir,ORD,DFW,2024-07-12T15:19:54,2024-07-12T18:35:49
FL17445,EX750,AC1044,ExampleAir,DFW,SFO,2024-07-12T19:46:49,2024-07-13T00:11:58
FL17446,EX813,AC1044,ExampleAir,SFO,DEN,2024-07-13T06:12:59,2024-07-13T07:47:39
FL17447,EX697,AC1044,ExampleAir,DEN,PHL,2024-07-13T09:05:39,2024-07-13T13:22:37
FL17448,EX256,AC1044,ExampleAir,PHL,ATL,2024-07-13T14:27:37,2024-07-13T16:41:04
FL17449,EX224,AC1044,ExampleAir,ATL,SEA,2024-07-13T17:50:04,2024-07-13T19:55:41
FL17450,EX405,AC1044,ExampleAir,SEA,DEN,2024-07-14T06:24:49,2024-07-14T07:40:57
FL17451,EX594,AC1044,ExampleAir,DEN,SFO,2024-07-14T08:38:57,2024-07-14T13:23:32
FL17452,EX706,AC1044,ExampleAir,SFO,TPA,2024-07-14T14:39:32,2024-07-14T18:44:56
FL17453,EX340,AC1044,ExampleAir,TPA,SEA,2024-07-15T07:56:56,2024-07-15T09:53:54
FL17454,EX766,AC1044,ExampleAir,SEA,DFW,2024-07-15T11:23:54,2024-07-15T16:50:56
FL17455,EX805,AC1044,ExampleAir,DFW,STL,2024-07-15T17:42:56,2024-07-15T20:01:13
FL17456,EX529,AC1044,ExampleAir,STL,SEA,2024-07-15T21:07:13,2024-07-16T01:28:59
FL17457,EX170,AC1044,ExampleAir,SEA,SMF,2024-07-16T02:52:59,2024-07-16T05:38:51
FL17458,EX184,AC1044,ExampleAir,SMF,IND,2024-07-16T06:58:22,2024-07-16T10:24:25
FL17459,EX742,AC1044,ExampleAir,IND,ORD,2024-07-16T11:37:25,2024-07-16T16:07:54
FL17460,EX748,AC1044,ExampleAir,ORD,MIA,2024-07-16T17:00:54,2024-07-16T21:56:29
FL17461,EX911,AC1044,ExampleAir,MIA,SAN,2024-07-16T22:52:29,2024-07-17T02:33:05
FL17462,EX268,AC1044,ExampleAir,SAN,JAX,2024-07-17T03:26:05,2024-07-17T08:40:00
FL17463,EX626,AC1044,ExampleAir,JAX,MKE,2024-07-17T08:28:15,2024-07-17T13:33:41
FL17464,EX344,AC1044,ExampleAir,MKE,BOS,2024-07-17T14:48:41,2024-07-17T17:50:57
FL17465,EX741,AC1044,ExampleAir,BOS,ORD,2024-07-17T19:09:57,2024-07-17T23:38:52
FL17466,EX779,AC1044,ExampleAir,ORD,STL,2024-07-18T08:42:11,2024-07-18T11:23:12
FL17467,EX114,AC1044,ExampleAir,STL,ORD,2024-07-18T12:31:12,2024-07-18T17:33:14
FL17468,EX656,AC1044,ExampleAir,ORD,ATL,2024-07-18T18:41:14,2024-07-18T20:26:52
FL17469,EX350,AC1044,ExampleAir,ATL,ABQ,2024-07-18T21:22:52,2024-07-18T23:00:37
FL17470,EX328,AC1044,ExampleAir,ABQ,MIA,2024-07-19T00:23:37,2024-07-19T02:24:17
FL17471,EX518,AC1044,ExampleAir,MIA,IAD,2024-07-19T03:32:17,2024-07-19T05:12:50
FL17472,EX628,AC1044,ExampleAir,IAD,MIA,2024-07-19T06:55:54,2024-07-19T11:02:58
FL17473,EX302,AC1044,ExampleAir,MIA,PIT,2024-07-19T12:27:58,2024-07-19T13:50:29
FL17474,EX193,AC1044,ExampleAir,PIT,ATL,2024-07-19T14:46:29,2024-07-19T17:01:07
FL17475,EX338,AC1044,ExampleAir,ATL,JAX,2024-07-19T18:08:07,2024-07-19T19:31:44
FL17476,EX238,AC1044,ExampleAir,JAX,PHL,2024-07-20T08:03:35,2024-07-20T12:15:54
FL17477,EX318,AC1044,ExampleAir,PHL,ATL,2024-07-20T13:42:54,2024-07-20T17:33:30
FL17478,EX658,AC1044,ExampleAir,ATL,BWI,2024-07-20T18:23:30,2024-07-20T23:34:22
FL17479,EX439,AC1044,ExampleAir,BWI,LAX,2024-07-21T08:59:32,2024-07-21T14:15:26
FL17480,EX705,AC1044,ExampleAir,LAX,JFK,2024-07-21T15:03:26,2024-07-21T16:24:19
FL17481,EX149,AC1044,ExampleAir,JFK,DTW,2024-07-21T17:23:19,2024-07-21T20:03:37
FL17482,EX572,AC1044,ExampleAir,DTW,BOS,2024-07-22T06:05:24,2024-07-22T10:20:24
FL17483,EX401,AC1044,ExampleAir,BOS,PHL,2024-07-22T11:46:24,2024-07-22T14:54:27
FL17484,EX401,AC1044,ExampleAir,PHL,MKE,2024-07-22T16:10:27,2024-07-22T20:35:35
FL17485,EX360,AC1044,ExampleAir,MKE,MIA,2024-07-23T08:38:12,2024-07-23T09:56:12
FL17486,EX960,AC1044,ExampleAir,MIA,DCA,2024-07-23T11:04:12,2024-07-23T15:52:35
FL17487,EX154,AC1044,ExampleAir,DCA,HNL,2024-07-23T17:12:35,2024-07-23T22:22:34
FL17488,EX747,AC1044,ExampleAir,HNL,ORD,2024-07-23T23:39:34,2024-07-24T02:58:03
FL17489,EX665,AC1044,ExampleAir,ORD,BNA,2024-07-24T03:53:03,2024-07-24T08:50:55
FL17490,EX195,AC1044,ExampleAir,BNA,SFO,2024-07-24T09:50:55,2024-07-24T13:36:18
FL17491,EX164,AC1044,ExampleAir,SFO,ATL,2024-07-24T08:14:07,2024-07-24T09:27:57
FL17492,EX692,AC1044,ExampleAir,ATL,DTW,2024-07-24T10:27:57,2024-07-24T15:50:41
FL17493,EX282,AC1044,ExampleAir,DTW,BOS,2024-07-24T16:53:41,2024-07-24T18:29:12
FL17494,EX294,AC1044,ExampleAir,BOS,MIA,2024-07-24T19:50:12,2024-07-24T22:36:51
FL17495,EX207,AC1044,ExampleAir,MIA,STL,2024-07-25T08:12:12,2024-07-25T11:29:46
FL17496,EX257,AC1044,ExampleAir,STL,SEA,2024-07-25T12:18:46,2024-07-25T15:31:06
FL17497,EX417,AC1044,ExampleAir,SEA,MIA,2024-07-25T16:40:06,2024-07-25T19:12:39
FL17498,EX640,AC1044,ExampleAir,MIA,STL,2024-07-25T20:14:39,2024-07-25T22:48:21
FL17499,EX828,AC1044,ExampleAir,STL,MIA,2024-07-26T00:02:21,2024-07-26T03:44:51
FL17500,EX738,AC1044,ExampleAir,MIA,SEA,2024-07-26T06:25:41,2024-07-26T09:14:34
FL17501,EX155,AC1044,ExampleAir,SEA,MIA,2024-07-26T10:01:34,2024-07-26T11:50:09
FL17502,EX106,AC1044,ExampleAir,MIA,DFW,2024-07-26T13:13:09,2024-07-26T15:30:57
FL17503,EX734,AC1044,ExampleAir,DFW,MSP,2024-07-27T06:11:39,2024-07-27T07:58:53
FL17504,EX177,AC1044,ExampleAir,MSP,JFK,2024-07-27T09:10:53,2024-07-27T10:31:28
FL17505,EX865,AC1044,ExampleAir,JFK,DTW,2024-07-27T11:34:28,2024-07-27T14:41:58
FL17506,EX538,AC1044,ExampleAir,DTW,BOS,2024-07-27T15:45:58,2024-07-27T19:06:14
FL17507,EX857,AC1044,ExampleAir,BOS,CLE,2024-07-27T20:02:14,2024-07-27T21:29:08
FL17508,EX250,AC1044,ExampleAir,CLE,JFK,2024-07-27T22:19:08,2024-07-28T03:45:03
FL17509,EX308,AC1044,ExampleAir,JFK,BOS,2024-07-28T07:57:39,2024-07-28T11:04:05
FL17510,EX509,AC1044,ExampleAir,BOS,SFO,2024-07-28T11:55:05,2024-07-28T16:39:49
FL17511,EX827,AC1044,ExampleAir,SFO,BNA,2024-07-28T17:38:49,2024-07-28T18:58:39
FL17512,EX427,AC1044,ExampleAir,BNA,SLC,2024-07-28T20:09:39,2024-07-29T00:57:22
FL17513,EX422,AC1044,ExampleAir,SLC,JAX,2024-07-29T07:18:18,2024-07-29T11:29:09
FL17514,EX392,AC1044,ExampleAir,JAX,ORD,2024-07-29T12:44:09,2024-07-29T17:06:23
FL17515,EX701,AC1044,ExampleAir,ORD,ATL,2024-07-29T18:27:23,2024-07-29T20:24:50
FL17516,EX363,AC1044,ExampleAir,ATL,SEA,2024-07-29T21:37:50,2024-07-30T01:22:12
FL17517,EX617,AC1044,ExampleAir,SEA,DFW,2024-07-30T02:32:12,2024-07-30T07:06:31
FL17518,EX602,AC1044,ExampleAir,DFW,ORD,2024-07-30T08:07:31,2024-07-30T13:28:47
FL17519,EX688,AC1044,ExampleAir,ORD,SEA,2024-07-30T07:36:56,2024-07-30T12:28:04
FL17520,EX390,AC1044,ExampleAir,SEA,MIA,2024-07-30T13:47:04,2024-07-30T19:11:16
FL17521,EX896,AC1044,ExampleAir,MIA,BOS,2024-07-30T20:28:16,2024-07-31T01:01:35
FL17522,EX206,AC1044,ExampleAir,BOS,SFO,2024-07-31T02:05:35,2024-07-31T05:44:08
FL17523,EX851,AC1044,ExampleAir,SFO,DTW,2024-07-31T07:13:08,2024-07-31T12:05:05
FL17524,EX316,AC1044,ExampleAir,DTW,IAH,2024-07-31T13:14:05,2024-07-31T17:51:24
FL17525,EX637,AC1044,ExampleAir,IAH,PHL,2024-07-31T07:29:10,2024-07-31T11:22:25
FL17526,EX841,AC1044,ExampleAir,PHL,ORD,2024-07-31T12:40:25,2024-07-31T16:02:14
FL17527,EX897,AC1044,ExampleAir,ORD,LAX,2024-07-31T17:30:14,2024-07-31T21:01:48
FL17528,EX292,AC1044,ExampleAir,LAX,DEN,2024-07-31T22:11:48,2024-08-01T00:43:02
FL17529,EX196,AC1044,ExampleAir,DEN,DFW,2024-08-01T01:58:02,2024-08-01T05:53:21
FL17530,EX414,AC1044,ExampleAir,DFW,ABQ,2024-08-01T07:22:21,2024-08-01T09:04:08
FL17531,EX281,AC1044,ExampleAir,ABQ,DFW,2024-08-01T06:42:56,2024-08-01T08:51:35
FL17532,EX765,AC1044,ExampleAir,DFW,DEN,2024-08-01T09:57:35,2024-08-01T13:26:41
FL17533,EX980,AC1044,ExampleAir,DEN,PHL,2024-08-01T14:27:41,2024-08-01T16:42:33
FL17534,EX635,AC1044,ExampleAir,PHL,SLC,2024-08-02T08:50:22,2024-08-02T11:27:22
FL17535,EX967,AC1044,ExampleAir,SLC,ATL,2024-08-02T12:37:22,2024-08-02T14:28:10
FL17536,EX582,AC1044,ExampleAir,ATL,IAD,2024-08-02T15:41:10,2024-08-02T18:53:09
FL17537,EX401,AC1044,ExampleAir,IAD,IAH,2024-08-02T19:51:09,2024-08-02T22:41:24
FL17538,EX821,AC1044,ExampleAir,IAH,SEA,2024-08-02T23:49:24,2024-08-03T01:27:12
FL17539,EX149,AC1044,ExampleAir,SEA,DEN,2024-08-03T08:44:37,2024-08-03T11:47:26
FL17540,EX841,AC1044,ExampleAir,DEN,PIT,2024-08-03T13:14:26,2024-08-03T17:49:18
FL17541,EX796,AC1044,ExampleAir,PIT,SFO,2024-08-03T19:10:18,2024-08-04T00:36:24
FL17542,EX668,AC1044,ExampleAir,SFO,ABQ,2024-08-04T02:04:24,2024-08-04T04:33:53
FL17543,EX685,AC1044,ExampleAir,ABQ,ATL,2024-08-04T05:33:53,2024-08-04T10:10:33
FL17544,EX315,AC1044,ExampleAir,ATL,JFK,2024-08-04T06:29:42,2024-08-04T09:45:28
FL17545,EX753,AC1044,ExampleAir,JFK,SEA,2024-08-04T10:46:28,2024-08-04T14:30:13
FL17546,EX773,AC1044,ExampleAir,SEA,MSP,2024-08-04T15:43:13,2024-08-04T18:35:02
FL17547,EX188,AC1044,ExampleAir,MSP,IND,2024-08-04T19:30:02,2024-08-05T00:23:55
FL17548,EX166,AC1044,ExampleAir,IND,LAX,2024-08-05T07:49:59,2024-08-05T08:56:56
FL17549,EX639,AC1044,ExampleAir,LAX,ORD,2024-08-05T10:06:56,2024-08-05T14:09:43
FL17550,EX771,AC1044,ExampleAir,ORD,SFO,2024-08-05T15:10:43,2024-08-05T20:40:23
FL17551,EX322,AC1044,ExampleAir,SFO,ATL,2024-08-05T21:25:23,2024-08-06T02:35:20
FL17552,EX265,AC1044,ExampleAir,ATL,SFO,2024-08-06T08:46:06,2024-08-06T12:09:46
FL17553,EX129,AC1044,ExampleAir,SFO,BWI,2024-08-06T13:26:46,2024-08-06T16:41:07
FL17554,EX169,AC1044,ExampleAir,BWI,SLC,2024-08-06T18:07:07,2024-08-06T19:28:16
FL17555,EX171,AC1044,ExampleAir,SLC,SEA,2024-08-07T06:41:58,2024-08-07T10:21:03
FL17556,EX361,AC1044,ExampleAir,SEA,JFK,2024-08-07T11:28:03,2024-08-07T14:31:37
FL17557,EX644,AC1044,ExampleAir,JFK,SJC,2024-08-07T15:45:37,2024-08-07T20:50:24
FL17558,EX932,AC1044,ExampleAir,SJC,CLT,2024-08-07T21:50:24,2024-08-08T01:01:16
FL17559,EX397,AC1044,ExampleAir,CLT,JFK,2024-08-08T01:56:16,2024-08-08T03:15:02
FL17560,EX433,AC1044,ExampleAir,JFK,MIA,2024-08-08T07:47:33,2024-08-08T09:08:40
FL17561,EX323,AC1044,ExampleAir,MIA,CLE,2024-08-08T10:31:40,2024-08-08T12:36:08
FL17562,EX163,AC1044,ExampleAir,CLE,SMF,2024-08-08T13:44:08,2024-08-08T15:30:28
FL17563,EX346,AC1044,ExampleAir,SMF,BOS,2024-08-08T16:55:28,2024-08-08T20:31:58
FL17564,EX482,AC1044,ExampleAir,BOS,SEA,2024-08-08T21:57:58,2024-08-08T23:56:12
FL17565,EX573,AC1044,ExampleAir,SEA,MIA,2024-08-09T01:24:12,2024-08-09T04:07:36
FL17566,EX780,AC1044,ExampleAir,MIA,LAS,2024-08-09T08:33:39,2024-08-09T11:01:19
FL17567,EX155,AC1044,ExampleAir,LAS,SMF,2024-08-09T12:12:19,2024-08-09T14:01:21
FL17568,EX924,AC1044,ExampleAir,SMF,SFO,2024-08-09T14:46:21,2024-08-09T20:08:37
FL17569,EX107,AC1044,ExampleAir,SFO,SMF,2024-08-10T07:28:54,2024-08-10T12:44:21
FL17570,EX347,AC1044,ExampleAir,SMF,PHX,2024-08-10T13:46:21,2024-08-10T16:47:14
FL17571,EX603,AC1044,ExampleAir,PHX,SJC,2024-08-10T17:38:14,2024-08-10T20:15:52
FL17572,EX294,AC1044,ExampleAir,SJC,DFW,2024-08-10T21:37:52,2024-08-11T03:01:14
FL17573,EX910,AC1044,ExampleAir,DFW,ORD,2024-08-11T08:40:17,2024-08-11T10:31:24
FL17574,EX351,AC1044,ExampleAir,ORD,DFW,2024-08-11T11:29:24,2024-08-11T13:51:39
FL17575,EX184,AC1044,ExampleAir,DFW,SEA,2024-08-11T15:05:39,2024-08-11T18:58:33
FL17576,EX500,AC1044,ExampleAir,SEA,ATL,2024-08-11T19:55:33,2024-08-11T23:19:34
FL17577,EX568,AC1044,ExampleAir,ATL,SFO,2024-08-12T00:22:34,2024-08-12T01:55:54
FL17578,EX294,AC1044,ExampleAir,SFO,ORD,2024-08-12T06:59:39,2024-08-12T08:55:00
FL17579,EX469,AC1044,ExampleAir,ORD,ABQ,2024-08-12T09:43:00,2024-08-12T12:20:07
FL17580,EX698,AC1044,ExampleAir,ABQ,SEA,2024-08-12T13:38:07,2024-08-12T17:33:36
FL17581,EX409,AC1044,ExampleAir,SEA,ATL,2024-08-12T18:32:36,2024-08-12T21:44:56
FL17582,EX872,AC1044,ExampleAir,ATL,MKE,2024-08-13T07:22:57,2024-08-13T09:53:37
FL17583,EX234,AC1044,ExampleAir,MKE,SAN,2024-08-13T11:00:37,2024-08-13T15:10:04
FL17584,EX128,AC1044,ExampleAir,SAN,ATL,2024-08-13T16:12:04,2024-08-13T20:32:13
FL17585,EX428,AC1044,ExampleAir,ATL,JFK,2024-08-14T08:26:27,2024-08-14T09:37:46
FL17586,EX710,AC1044,ExampleAir,JFK,MEM,2024-08-14T10:52:46,2024-08-14T13:09:36
FL17587,EX441,AC1044,ExampleAir,MEM,ORD,2024-08-14T14:09:36,2024-08-14T18:13:59
FL17588,EX705,AC1044,ExampleAir,ORD,SEA,2024-08-14T19:18:59,2024-08-14T23:25:42
FL17589,EX357,AC1044,ExampleAir,SEA,ORD,2024-08-15T00:47:42,2024-08-15T03:09:12
FL17590,EX550,AC1044,ExampleAir,ORD,DFW,2024-08-15T08:17:05,2024-08-15T10:29:36
FL17591,EX905,AC1044,ExampleAir,DFW,SFO,2024-08-15T11:28:36,2024-08-15T16:50:20
FL17592,EX882,AC1044,ExampleAir,SFO,STL,2024-08-15T18:12:20,2024-08-15T20:40:57
FL17593,EX420,AC1044,ExampleAir,STL,ORD,2024-08-16T06:34:28,2024-08-16T09:37:26
FL17594,EX452,AC1044,ExampleAir,ORD,IAH,2024-08-16T10:34:26,2024-08-16T14:14:03
FL17595,EX792,AC1044,ExampleAir,IAH,MSY,2024-08-16T14:59:03,2024-08-16T18:36:01
FL17596,EX758,AC1044,ExampleAir,MSY,DFW,2024-08-16T19:25:01,2024-08-16T20:36:44
FL17597,EX837,AC1044,ExampleAir,DFW,IAD,2024-08-16T21:52:44,2024-08-17T01:13:01
FL17598,EX848,AC1044,ExampleAir,IAD,DEN,2024-08-17T02:06:01,2024-08-17T06:05:41
FL17599,EX320,AC1044,ExampleAir,DEN,MKE,2024-08-17T06:30:46,2024-08-17T10:06:10
FL17600,EX490,AC1044,ExampleAir,MKE,LAX,2024-08-17T10:53:10,2024-08-17T15:37:28
FL17601,EX589,AC1044,ExampleAir,LAX,DFW,2024-08-17T16:31:28,2024-08-17T20:53:54
FL17602,EX940,AC1044,ExampleAir,DFW,MSY,2024-08-17T21:39:54,2024-08-17T23:34:58
FL17603,EX449,AC1044,ExampleAir,MSY,IAH,2024-08-18T08:47:34,2024-08-18T10:19:02
FL17604,EX339,AC1044,ExampleAir,IAH,DFW,2024-08-18T11:27:02,2024-08-18T15:29:50
FL17605,EX364,AC1044,ExampleAir,DFW,MSY,2024-08-18T16:37:50,2024-08-18T20:33:05
FL17606,EX551,AC1044,ExampleAir,MSY,MIA,2024-08-18T21:46:05,2024-08-18T22:57:38
FL17607,EX299,AC1044,ExampleAir,MIA,LAX,2024-08-19T07:18:56,2024-08-19T09:57:17
FL17608,EX103,AC1044,ExampleAir,LAX,MIA,2024-08-19T11:05:17,2024-08-19T14:35:12
FL17609,EX106,AC1044,ExampleAir,MIA,DEN,2024-08-19T15:28:12,2024-08-19T19:06:48
FL17610,EX832,AC1044,ExampleAir,DEN,SFO,2024-08-19T20:30:48,2024-08-19T21:36:04
FL17611,EX189,AC1044,ExampleAir,SFO,ABQ,2024-08-20T07:12:22,2024-08-20T12:41:10
FL17612,EX446,AC1044,ExampleAir,ABQ,MSY,2024-08-20T13:57:10,2024-08-20T17:13:34
FL17613,EX556,AC1044,ExampleAir,MSY,SFO,2024-08-20T18:11:34,2024-08-20T21:03:08
FL17614,EX808,AC1044,ExampleAir,SFO,SEA,2024-08-20T22:23:08,2024-08-21T02:10:37
FL17615,EX992,AC1044,ExampleAir,SEA,LAS,2024-08-21T08:29:32,2024-08-21T10:51:26
FL17616,EX212,AC1044,ExampleAir,LAS,MIA,2024-08-21T12:20:26,2024-08-21T15:13:01
FL17617,EX257,AC1044,ExampleAir,MIA,JFK,2024-08-21T16:06:01,2024-08-21T21:24:24
FL17618,EX392,AC1044,ExampleAir,JFK,ATL,2024-08-22T08:55:58,2024-08-22T11:52:21
FL17619,EX702,AC1044,ExampleAir,ATL,MSY,2024-08-22T13:22:21,2024-08-22T17:50:27
FL17620,EX759,AC1044,ExampleAir,MSY,SAN,2024-08-22T19:11:27,2024-08-22T23:52:23
FL17621,EX116,AC1044,ExampleAir,SAN,SMF,2024-08-23T01:04:23,2024-08-23T04:34:50
FL17622,EX452,AC1044,ExampleAir,SMF,DCA,2024-08-23T05:37:50,2024-08-23T08:23:56
FL17623,EX681,AC1044,ExampleAir,DCA,SFO,2024-08-23T09:15:56,2024-08-23T13:47:07
FL17624,EX336,AC1044,ExampleAir,SFO,SEA,2024-08-23T08:18:14,2024-08-23T13:39:02
FL17625,EX208,AC1044,ExampleAir,SEA,BWI,2024-08-23T15:03:02,2024-08-23T19:03:09
FL17626,EX461,AC1044,ExampleAir,BWI,MIA,2024-08-23T19:58:09,2024-08-23T21:45:44
FL17627,EX126,AC1044,ExampleAir,MIA,JFK,2024-08-23T22:42:44,2024-08-24T02:03:20
FL17628,EX251,AC1044,ExampleAir,JFK,MKE,2024-08-24T03:15:20,2024-08-24T07:28:34
FL17629,EX130,AC1044,ExampleAir,MKE,LAX,2024-08-24T07:52:07,2024-08-24T13:04:53
FL17630,EX612,AC1044,ExampleAir,LAX,DTW,2024-08-24T14:31:53,2024-08-24T18:25:41
FL17631,EX461,AC1044,ExampleAir,DTW,ABQ,2024-08-24T19:38:41,2024-08-24T22:48:43
FL17632,EX308,AC1044,ExampleAir,ABQ,DCA,2024-08-24T23:58:43,2024-08-25T03:36:08
FL17633,EX131,AC1044,ExampleAir,DCA,MSP,2024-08-25T04:21:08,2024-08-25T06:58:29
FL17634,EX955,AC1044,ExampleAir,MSP,ABQ,2024-08-25T08:06:29,2024-08-25T13:13:51
FL17635,EX135,AC1044,ExampleAir,ABQ,ATL,2024-08-25T06:31:40,2024-08-25T11:59:03
FL17636,EX616,AC1044,ExampleAir,ATL,BOS,2024-08-25T12:45:03,2024-08-25T17:59:52
FL17637,EX420,AC1044,ExampleAir,BOS,MIA,2024-08-25T18:45:52,2024-08-25T20:58:27
FL17638,EX645,AC1044,ExampleAir,MIA,DEN,2024-08-26T07:23:36,2024-08-26T08:26:45
FL17639,EX241,AC1044,ExampleAir,DEN,LAS,2024-08-26T09:49:45,2024-08-26T13:40:58
FL17640,EX355,AC1044,ExampleAir,LAS,SAN,2024-08-26T14:31:58,2024-08-26T16:36:06
FL17641,EX598,AC1044,ExampleAir,SAN,MKE,2024-08-26T17:57:06,2024-08-26T21:53:45
FL17642,EX128,AC1044,ExampleAir,MKE,DFW,2024-08-26T23:10:45,2024-08-27T03:35:02
FL17643,EX972,AC1044,ExampleAir,DFW,SJC,2024-08-27T04:53:02,2024-08-27T08:20:11
FL17644,EX519,AC1044,ExampleAir,SJC,DFW,2024-08-27T06:08:52,2024-08-27T08:36:52
FL17645,EX680,AC1044,ExampleAir,DFW,LAS,2024-08-27T09:36:52,2024-08-27T12:40:51
FL17646,EX803,AC1044,ExampleAir,LAS,ATL,2024-08-27T14:03:51,2024-08-27T17:50:14
FL17647,EX231,AC1044,ExampleAir,ATL,SFO,2024-08-27T19:05:14,2024-08-27T21:01:48
FL17648,EX673,AC1044,ExampleAir,SFO,CLE,2024-08-27T21:56:48,2024-08-27T23:44:28
FL17649,EX253,AC1044,ExampleAir,CLE,JFK,2024-08-28T01:08:28,2024-08-28T02:21:21
FL17650,EX490,AC1044,ExampleAir,JFK,SFO,2024-08-28T07:51:01,2024-08-28T11:00:47
FL17651,EX734,AC1044,ExampleAir,SFO,SEA,2024-08-28T11:51:47,2024-08-28T15:44:40
