:ID(Delay),cause,minutes
DLY08835,Maintenance,73
DLY08836,Weather,70
DLY08837,Carrier,17
DLY08838,NAS,45
DLY08839,Weather,84
DLY08840,Carrier,57
DLY08841,Weather,51
DLY08842,Weather,174
DLY08843,Weather,50
DLY08844,NAS,47
DLY08845,Carrier,31
DLY08846,NAS,61
DLY08847,NAS,59
DLY08848,NAS,29
DLY08849,Carrier,19
DLY08850,Weather,91
DLY08851,Carrier,58
DLY08852,Carrier,48
DLY08853,NAS,36
DLY08854,NAS,51
DLY08855,Maintenance,204
DLY08856,Carrier,40
DLY08857,Carrier,36
DLY08858,NAS,61
DLY08859,Maintenance,191
DLY08860,Maintenance,191
DLY08861,Carrier,48
DLY08862,Weather,79
DLY08863,NAS,64
DLY08864,NAS,89
DLY08865,Maintenance,58
DLY08866,Carrier,57
DLY08867,Carrier,28
DLY08868,NAS,63
DLY08869,NAS,37
DLY08870,Carrier,43
DLY08871,Maintenance,189
DLY08872,Carrier,32
DLY08873,Weather,103
DLY08874,Weather,54
DLY08875,NAS,29
DLY08876,Carrier,56
DLY08877,NAS,15
DLY08878,Carrier,13
DLY08879,Carrier,19
DLY08880,Carrier,44
DLY08881,Weather,151
DLY08882,Weather,29
DLY08883,Maintenance,91
DLY08884,Carrier,50
DLY08885,Weather,145
DLY08886,Carrier,59
DLY08887,Carrier,56
DLY08888,Weather,118
DLY08889,Carrier,34
DLY08890,NAS,34
DLY08891,NAS,78
DLY08892,Weather,30
DLY08893,NAS,58
DLY08894,Weather,55
DLY08895,Weather,29
DLY08896,Maintenance,128
DLY08897,Maintenance,131
DLY08898,Carrier,30
DLY08899,Maintenance,46
DLY08900,NAS,76
DLY08901,Weather,119
DLY08902,Weather,23
DLY08903,Maintenance,102
DLY08904,Weather,163
DLY08905,Weather,87
DLY08906,Carrier,25
DLY08907,Maintenance,38
DLY08908,Weather,168
DLY08909,Carrier,13
DLY08910,Maintenance,154
DLY08911,Weather,27
DLY08912,Weather,59
DLY08913,Carrier,43
DLY08914,Maintenance,229
DLY08915,Maintenance,156
DLY08916,Weather,102
DLY08917,NAS,20
DLY08918,Carrier,30
DLY08919,NAS,25
DLY08920,Weather,128
DLY08921,Carrier,11
DLY08922,Carrier,44
DLY08923,NAS,52
DLY08924,NAS,52
DLY08925,NAS,65
DLY08926,Carrier,38
DLY08927,Carrier,37
DLY08928,Carrier,14
DLY08929,Weather,169
DLY08930,Maintenance,157
DLY08931,Weather,91
DLY08932,Maintenance,177
DLY08933,Weather,176
DLY08934,Maintenance,189
DLY08935,NAS,42
DLY08936,Carrier,31
DLY08937,Weather,145
DLY08938,Carrier,14
DLY08939,Weather,70
DLY08940,Weather,110
DLY08941,Maintenance,89
DLY08942,Maintenance,51
DLY08943,NAS,76
DLY08944,Weather,113
DLY08945,NAS,31
DLY08946,NAS,85
DLY08947,Maintenance,69
DLY08948,Carrier,37
DLY08949,Weather,155
DLY08950,NAS,44
DLY08951,NAS,70
DLY08952,NAS,16
DLY08953,Maintenance,147
DLY08954,NAS,59
DLY08955,Weather,175
DLY08956,NAS,66
DLY08957,Weather,49
DLY08958,NAS,64
DLY08959,Weather,164
DLY08960,NAS,45
DLY08961,Carrier,22
DLY08962,Weather,115
DLY08963,Carrier,37
DLY08964,Weather,175
DLY08965,NAS,47
DLY08966,Maintenance,151
DLY08967,Maintenance,168
DLY08968,Maintenance,180
DLY08969,Weather,69
DLY08970,Carrier,34
DLY08971,Carrier,11
DLY08972,Weather,177
DLY08973,Weather,102
DLY08974,Maintenance,161
DLY08975,NAS,50
DLY08976,Weather,25
DLY08977,Maintenance,194
DLY08978,NAS,30
DLY08979,Weather,179
DLY08980,Maintenance,214
DLY08981,Maintenance,171
DLY08982,Weather,84
DLY08983,Weather,134
DLY08984,Weather,142
DLY08985,Carrier,14
DLY08986,Maintenance,86
DLY08987,Maintenance,148
DLY08988,NAS,76
DLY08989,Carrier,20
DLY08990,NAS,29
DLY08991,Carrier,50
DLY08992,Carrier,12
DLY08993,NAS,61
DLY08994,Maintenance,84
DLY08995,Weather,161
DLY08996,Weather,95
DLY08997,NAS,27
DLY08998,Maintenance,125
DLY08999,Weather,68
DLY09000,Weather,162
DLY09001,Maintenance,197
DLY09002,Maintenance,202
DLY09003,NAS,32
DLY09004,Weather,91
DLY09005,Carrier,22
DLY09006,Maintenance,195
DLY09007,NAS,49
DLY09008,Weather,23
DLY09009,Carrier,44
DLY09010,NAS,52
DLY09011,NAS,30
DLY09012,NAS,74
DLY09013,Carrier,31
DLY09014,NAS,62
DLY09015,NAS,82
DLY09016,Weather,23
DLY09017,NAS,38
DLY09018,NAS,74
DLY09019,NAS,18
DLY09020,Weather,81
DLY09021,Maintenance,148
DLY09022,NAS,38
DLY09023,NAS,81
DLY09024,Maintenance,240
DLY09025,NAS,70
DLY09026,Weather,158
DLY09027,Maintenance,70
DLY09028,Weather,143
DLY09029,NAS,20
DLY09030,Weather,40
DLY09031,Weather,147
DLY09032,Carrier,12
DLY09033,Weather,81
DLY09034,Maintenance,77
DLY09035,NAS,57
DLY09036,NAS,46
DLY09037,Maintenance,174
DLY09038,Weather,83
DLY09039,Carrier,56
DLY09040,Weather,65
DLY09041,Maintenance,196
DLY09042,Weather,45
DLY09043,Carrier,25
DLY09044,Carrier,29
DLY09045,Maintenance,34
DLY09046,Carrier,26
DLY09047,NAS,87
DLY09048,Weather,85
DLY09049,NAS,21
DLY09050,Carrier,31
DLY09051,NAS,32
DLY09052,Carrier,52
DLY09053,Maintenance,117
DLY09054,Maintenance,194
DLY09055,Maintenance,110
DLY09056,Maintenance,93
DLY09057,NAS,41
DLY09058,Maintenance,154
DLY09059,Weather,51
DLY09060,Maintenance,187
DLY09061,Maintenance,148
DLY09062,Carrier,14
DLY09063,Maintenance,118
DLY09064,NAS,34
DLY09065,Maintenance,72
DLY09066,Maintenance,202
DLY09067,NAS,81
DLY09068,Weather,164
DLY09069,Maintenance,93
DLY09070,Carrier,31
DLY09071,Maintenance,44
DLY09072,Maintenance,99
DLY09073,NAS,70
DLY09074,Weather,22
DLY09075,Maintenance,159
DLY09076,Carrier,54
DLY09077,Weather,27
DLY09078,NAS,30
DLY09079,NAS,41
DLY09080,Maintenance,83
DLY09081,Maintenance,56
DLY09082,Maintenance,213
DLY09083,Maintenance,106
DLY09084,Carrier,19
DLY09085,Weather,86
DLY09086,Maintenance,44
DLY09087,Weather,178
DLY09088,NAS,65
DLY09089,NAS,59
DLY09090,Carrier,43
DLY09091,NAS,71
DLY09092,Maintenance,194
DLY09093,Carrier,55
DLY09094,NAS,28
DLY09095,Maintenance,93
DLY09096,Maintenance,196
DLY09097,NAS,59
DLY09098,Maintenance,213
DLY09099,NAS,60
DLY09100,Carrier,46
DLY09101,Weather,154
DLY09102,Weather,38
DLY09103,Maintenance,89
DLY09104,Maintenance,37
DLY09105,Weather,179
DLY09106,Carrier,29
DLY09107,Weather,30
DLY09108,Maintenance,108
DLY09109,Carrier,51
DLY09110,Weather,145
DLY09111,Carrier,54
DLY09112,Maintenance,132
DLY09113,Carrier,39
DLY09114,NAS,37
DLY09115,Weather,148
DLY09116,Carrier,36
DLY09117,Carrier,26
DLY09118,Weather,126
DLY09119,NAS,17
DLY09120,Maintenance,154
DLY09121,Carrier,51
DLY09122,Carrier,57
DLY09123,NAS,87
DLY09124,NAS,56
DLY09125,Weather,70
DLY09126,Maintenance,105
DLY09127,Carrier,45
DLY09128,Maintenance,236
DLY09129,NAS,49
DLY09130,Weather,26
DLY09131,Weather,130
DLY09132,Carrier,38
DLY09133,Maintenance,147
DLY09134,NAS,24
DLY09135,NAS,45
DLY09136,NAS,41
DLY09137,Weather,69
DLY09138,Maintenance,77
DLY09139,NAS,68
DLY09140,NAS,58
DLY09141,NAS,64
DLY09142,Weather,50
DLY09143,NAS,70
DLY09144,Maintenance,165
DLY09145,Maintenance,238
DLY09146,NAS,86
DLY09147,Maintenance,235
DLY09148,Weather,178
DLY09149,Weather,96
DLY09150,Carrier,60
DLY09151,NAS,24
DLY09152,Maintenance,90
DLY09153,NAS,54
DLY09154,Maintenance,168
DLY09155,Maintenance,226
DLY09156,NAS,64
DLY09157,Carrier,29
DLY09158,Maintenance,47
DLY09159,Maintenance,120
DLY09160,NAS,29
DLY09161,Weather,62
DLY09162,Maintenance,207
DLY09163,Weather,169
DLY09164,NAS,68
DLY09165,NAS,50
DLY09166,Maintenance,91
DLY09167,Weather,59
DLY09168,Carrier,26
DLY09169,Maintenance,42
DLY09170,Weather,114
DLY09171,Carrier,29
DLY09172,Maintenance,229
DLY09173,NAS,33
DLY09174,Carrier,24
DLY09175,Weather,176
DLY09176,Carrier,47
DLY09177,Maintenance,192
DLY09178,Maintenance,120
DLY09179,Maintenance,161
DLY09180,NAS,78
DLY09181,Weather,88
DLY09182,Weather,60
DLY09183,Maintenance,135
DLY09184,Weather,84
DLY09185,Maintenance,68
DLY09186,Carrier,41
DLY09187,NAS,63
DLY09188,NAS,78
DLY09189,NAS,53
DLY09190,Carrier,10
DLY09191,NAS,36
DLY09192,Weather,162
DLY09193,Maintenance,43
DLY09194,Maintenance,97
DLY09195,Carrier,32
DLY09196,NAS,85
DLY09197,NAS,20
DLY09198,Weather,101
DLY09199,Maintenance,62
DLY09200,NAS,56
DLY09201,Weather,44
DLY09202,Carrier,12
DLY09203,Carrier,40
DLY09204,Weather,153
DLY09205,Maintenance,44
DLY09206,Maintenance,113
DLY09207,NAS,37
DLY09208,Carrier,54
DLY09209,Weather,180
DLY09210,Weather,120
DLY09211,Maintenance,109
DLY09212,NAS,36
DLY09213,NAS,26
DLY09214,NAS,32
DLY09215,Weather,57
DLY09216,Carrier,38
DLY09217,NAS,46
DLY09218,Weather,38
DLY09219,NAS,50
DLY09220,Weather,141
DLY09221,Weather,84
DLY09222,Maintenance,94
DLY09223,Maintenance,174
DLY09224,Carrier,35
DLY09225,NAS,64
DLY09226,Weather,124
DLY09227,NAS,42
DLY09228,Maintenance,70
DLY09229,Carrier,50
DLY09230,Maintenance,118
DLY09231,Weather,49
DLY09232,Weather,78
DLY09233,Carrier,26
DLY09234,NAS,64
DLY09235,Maintenance,105
DLY09236,NAS,78
DLY09237,Weather,31
DLY09238,Weather,111
DLY09239,NAS,87
DLY09240,NAS,90
DLY09241,Carrier,53
DLY09242,Weather,176
DLY09243,Weather,118
DLY09244,Carrier,47
DLY09245,Carrier,38
DLY09246,Carrier,14
DLY09247,NAS,25
DLY09248,Weather,97
DLY09249,Weather,160
DLY09250,Maintenance,68
DLY09251,NAS,35
DLY09252,Weather,179
DLY09253,Maintenance,189
DLY09254,Weather,54
DLY09255,NAS,28
DLY09256,NAS,84
DLY09257,Weather,166
DLY09258,NAS,44
DLY09259,NAS,42
DLY09260,Maintenance,152
DLY09261,NAS,87
DLY09262,Maintenance,145
DLY09263,NAS,62
DLY09264,Maintenance,31
DLY09265,NAS,56
DLY09266,NAS,28
DLY09267,Carrier,15
DLY09268,Weather,89
DLY09269,Maintenance,51
DLY09270,Weather,49
DLY09271,Weather,51
DLY09272,Maintenance,102
DLY09273,NAS,25
DLY09274,NAS,59
DLY09275,Weather,43
DLY09276,Weather,80
DLY09277,NAS,66
DLY09278,Maintenance,91
DLY09279,NAS,51
DLY09280,Weather,106
DLY09281,NAS,19
DLY09282,NAS,59
DLY09283,NAS,78
DLY09284,Carrier,20
DLY09285,Maintenance,47
DLY09286,Weather,28
DLY09287,Weather,97
DLY09288,Weather,84
DLY09289,Carrier,51
DLY09290,Maintenance,177
DLY09291,Carrier,44
DLY09292,Weather,109
DLY09293,NAS,23
DLY09294,Weather,30
DLY09295,Carrier,20
DLY09296,Weather,105
DLY09297,Maintenance,110
DLY09298,NAS,82
DLY09299,Weather,151
DLY09300,NAS,22
DLY09301,NAS,18
DLY09302,NAS,71
DLY09303,Carrier,24
DLY09304,Carrier,57
DLY09305,Maintenance,76
DLY09306,NAS,27
DLY09307,NAS,55
DLY09308,Weather,173
DLY09309,Weather,109
DLY09310,NAS,63
DLY09311,Maintenance,140
DLY09312,Weather,106
DLY09313,Carrier,10
DLY09314,Weather,104
DLY09315,Maintenance,192
DLY09316,Carrier,33
DLY09317,Weather,48
DLY09318,Maintenance,68
DLY09319,Carrier,50
DLY09320,Maintenance,108
DLY09321,Carrier,18
DLY09322,Weather,106
DLY09323,NAS,51
DLY09324,NAS,53
DLY09325,Maintenance,134
DLY09326,Weather,67
DLY09327,Maintenance,238
DLY09328,NAS,24
DLY09329,Weather,121
DLY09330,Maintenance,145
DLY09331,Weather,161
DLY09332,Maintenance,102
DLY09333,Carrier,60
DLY09334,NAS,60
DLY09335,Maintenance,228
DLY09336,NAS,47
DLY09337,Carrier,41
DLY09338,Weather,147
DLY09339,NAS,25
DLY09340,Maintenance,206
DLY09341,NAS,85
DLY09342,Maintenance,107
DLY09343,Weather,176
DLY09344,Weather,162
DLY09345,Carrier,43
DLY09346,Maintenance,44
DLY09347,Carrier,11
DLY09348,Weather,100
DLY09349,Weather,25
DLY09350,Weather,25
DLY09351,Carrier,53
DLY09352,Maintenance,203
DLY09353,Maintenance,216
DLY09354,Maintenance,91
DLY09355,Weather,65
DLY09356,NAS,36
DLY09357,Carrier,39
DLY09358,Weather,26
DLY09359,NAS,85
DLY09360,Carrier,52
DLY09361,Weather,117
DLY09362,NAS,52
DLY09363,NAS,87
DLY09364,Weather,95
DLY09365,Maintenance,97
DLY09366,Weather,47
DLY09367,Weather,72
DLY09368,Weather,69
DLY09369,NAS,25
DLY09370,Weather,159
DLY09371,Maintenance,56
DLY09372,Weather,135
DLY09373,NAS,63
DLY09374,Weather,164
DLY09375,NAS,77
DLY09376,Maintenance,65
DLY09377,NAS,77
DLY09378,Maintenance,109
DLY09379,Maintenance,225
DLY09380,NAS,53
DLY09381,Carrier,17
DLY09382,Weather,174
DLY09383,Weather,44
DLY09384,Maintenance,236
DLY09385,Maintenance,77
DLY09386,Carrier,55
DLY09387,Carrier,56
DLY09388,Weather,133
DLY09389,NAS,72
DLY09390,Maintenance,196
DLY09391,Carrier,49
DLY09392,NAS,39
DLY09393,Weather,131
DLY09394,Carrier,55
DLY09395,Weather,46
DLY09396,Maintenance,205
DLY09397,Weather,49
DLY09398,Maintenance,215
DLY09399,NAS,76
DLY09400,Weather,130
DLY09401,Carrier,19
DLY09402,Weather,160
DLY09403,Maintenance,68
DLY09404,Weather,170
DLY09405,Weather,28
DLY09406,Weather,143
DLY09407,Weather,32
DLY09408,NAS,76
DLY09409,NAS,37
DLY09410,Weather,90
DLY09411,Weather,79
DLY09412,Weather,123
DLY09413,Carrier,27
DLY09414,Carrier,17
DLY09415,Maintenance,45
DLY09416,NAS,58
DLY09417,NAS,59
DLY09418,NAS,70
DLY09419,Weather,172
DLY09420,NAS,37
DLY09421,NAS,73
DLY09422,Weather,82
DLY09423,Weather,71
DLY09424,NAS,86
DLY09425,Weather,62
DLY09426,NAS,89
DLY09427,NAS,68
DLY09428,Carrier,26
DLY09429,Weather,100
DLY09430,NAS,57
DLY09431,NAS,25
DLY09432,Maintenance,39
DLY09433,NAS,89
DLY09434,NAS,63
DLY09435,Carrier,32
DLY09436,Maintenance,124
DLY09437,NAS,62
DLY09438,Maintenance,68
DLY09439,Weather,172
DLY09440,Maintenance,156
DLY09441,Maintenance,48
DLY09442,Weather,113
DLY09443,NAS,43
DLY09444,Weather,56
DLY09445,Weather,148
DLY09446,Weather,167
DLY09447,NAS,37
DLY09448,Weather,27
DLY09449,Carrier,25
DLY09450,Carrier,21
DLY09451,Weather,122
DLY09452,Weather,61
DLY09453,Maintenance,222
DLY09454,Maintenance,59
DLY09455,Carrier,17
DLY09456,Weather,140
DLY09457,Maintenance,239
DLY09458,Weather,124
DLY09459,Weather,84
DLY09460,Weather,71
DLY09461,Weather,180
DLY09462,NAS,61
DLY09463,Weather,179
DLY09464,Maintenance,154
DLY09465,Maintenance,60
DLY09466,Carrier,29
DLY09467,NAS,34
DLY09468,Maintenance,41
DLY09469,Weather,174
DLY09470,Weather,129
DLY09471,Carrier,45
DLY09472,Maintenance,186
DLY09473,Weather,33
DLY09474,Weather,79
DLY09475,Maintenance,84
DLY09476,NAS,43
DLY09477,NAS,59
DLY09478,NAS,37
DLY09479,NAS,88
DLY09480,Weather,109
DLY09481,NAS,60
DLY09482,Carrier,31
DLY09483,Carrier,32
DLY09484,Carrier,16
DLY09485,Weather,81
DLY09486,Weather,56
DLY09487,NAS,68
DLY09488,Maintenance,67
DLY09489,NAS,79
DLY09490,Weather,21
DLY09491,Maintenance,165
DLY09492,Maintenance,101
DLY09493,Weather,81
DLY09494,Weather,124
DLY09495,Carrier,43
DLY09496,Weather,97
DLY09497,Maintenance,230
DLY09498,Carrier,26
DLY09499,Carrier,44
DLY09500,Maintenance,59
DLY09501,NAS,36
DLY09502,Weather,173
DLY09503,Weather,156
DLY09504,NAS,89
DLY09505,Weather,97
DLY09506,Weather,73
DLY09507,Weather,41
DLY09508,Maintenance,45
DLY09509,Maintenance,145
DLY09510,Weather,47
DLY09511,Maintenance,226
DLY09512,Maintenance,105
DLY09513,Carrier,40
DLY09514,Maintenance,95
DLY09515,Weather,178
DLY09516,Weather,37
DLY09517,Weather,105
DLY09518,Carrier,31
DLY09519,NAS,17
DLY09520,Maintenance,229
DLY09521,Carrier,56
DLY09522,Maintenance,126
DLY09523,Carrier,40
DLY09524,Maintenance,135
DLY09525,Maintenance,55
DLY09526,Carrier,36
DLY09527,Carrier,19
DLY09528,Weather,102
DLY09529,Carrier,50
DLY09530,NAS,76
DLY09531,Weather,87
DLY09532,NAS,57
DLY09533,Maintenance,234
DLY09534,NAS,41
DLY09535,Maintenance,178
DLY09536,Maintenance,227
DLY09537,Carrier,55
DLY09538,Weather,146
DLY09539,NAS,38
DLY09540,Maintenance,99
DLY09541,NAS,56
DLY09542,Maintenance,195
DLY09543,Weather,170
DLY09544,NAS,58
DLY09545,Weather,32
DLY09546,NAS,30
DLY09547,Weather,71
DLY09548,Carrier,37
DLY09549,Weather,69
DLY09550,Weather,144
DLY09551,NAS,83
DLY09552,Weather,55
DLY09553,Weather,154
DLY09554,Weather,57
DLY09555,NAS,57
DLY09556,NAS,88
DLY09557,Weather,38
DLY09558,Maintenance,198
DLY09559,NAS,29
DLY09560,Weather,162
DLY09561,NAS,35
DLY09562,Weather,57
DLY09563,Maintenance,158
DLY09564,NAS,90
DLY09565,Carrier,22
DLY09566,Carrier,26
DLY09567,Carrier,48
DLY09568,Carrier,51
DLY09569,Weather,52
DLY09570,NAS,77
DLY09571,Weather,23
DLY09572,Carrier,25
DLY09573,NAS,72
DLY09574,NAS,72
DLY09575,Weather,41
DLY09576,Carrier,21
DLY09577,NAS,63
DLY09578,Weather,95
DLY09579,Maintenance,117
DLY09580,NAS,67
DLY09581,Carrier,53
DLY09582,Weather,82
DLY09583,Maintenance,235
DLY09584,Weather,102
DLY09585,Maintenance,162
DLY09586,Carrier,18
DLY09587,Carrier,10
DLY09588,Maintenance,166
DLY09589,Carrier,14
DLY09590,Maintenance,114
DLY09591,Maintenance,196
DLY09592,Carrier,56
DLY09593,Weather,83
DLY09594,Maintenance,199
DLY09595,Carrier,54
DLY09596,Weather,58
DLY09597,Maintenance,201
DLY09598,Maintenance,236
DLY09599,NAS,21
DLY09600,Carrier,31
DLY09601,Maintenance,136
DLY09602,Weather,132
DLY09603,Maintenance,141
DLY09604,Weather,25
DLY09605,Weather,118
DLY09606,Maintenance,219
DLY09607,Maintenance,63
DLY09608,Carrier,51
DLY09609,Weather,140
DLY09610,Maintenance,111
DLY09611,Maintenance,58
DLY09612,Carrier,15
DLY09613,Maintenance,118
DLY09614,Maintenance,160
DLY09615,NAS,18
DLY09616,Weather,96
DLY09617,NAS,24
DLY09618,NAS,60
DLY09619,Weather,128
DLY09620,NAS,58
DLY09621,Weather,146
DLY09622,Carrier,40
DLY09623,Carrier,36
DLY09624,NAS,54
DLY09625,Carrier,53
DLY09626,Maintenance,163
DLY09627,Carrier,18
DLY09628,Weather,54
DLY09629,Carrier,50
DLY09630,Weather,46
DLY09631,NAS,56
DLY09632,Maintenance,206
DLY09633,Maintenance,149
DLY09634,Maintenance,144
DLY09635,Maintenance,151
DLY09636,Weather,127
DLY09637,Carrier,11
DLY09638,NAS,77
DLY09639,Weather,157
DLY09640,Carrier,11
DLY09641,Weather,148
DLY09642,Carrier,25
DLY09643,Carrier,52
DLY09644,Maintenance,222
DLY09645,Weather,145
DLY09646,NAS,63
DLY09647,Carrier,54
DLY09648,Maintenance,154
DLY09649,NAS,49
DLY09650,Weather,153
DLY09651,Maintenance,66
DLY09652,NAS,73
DLY09653,Weather,39
DLY09654,Weather,176
DLY09655,Weather,178
DLY09656,Maintenance,86
DLY09657,Carrier,44
DLY09658,NAS,61
DLY09659,Carrier,57
DLY09660,Maintenance,63
DLY09661,NAS,17
DLY09662,Weather,113
DLY09663,Maintenance,80
DLY09664,Weather,47
DLY09665,Maintenance,179
DLY09666,Maintenance,154
DLY09667,Carrier,40
DLY09668,NAS,78
DLY09669,Weather,103
DLY09670,Weather,125
DLY09671,Weather,179
DLY09672,Weather,20
DLY09673,Maintenance,154
DLY09674,NAS,31
DLY09675,Weather,82
DLY09676,Maintenance,95
DLY09677,Carrier,54
DLY09678,Carrier,31
DLY09679,Carrier,58
DLY09680,NAS,20
DLY09681,Carrier,50
DLY09682,Maintenance,157
DLY09683,Carrier,47
DLY09684,Weather,117
DLY09685,NAS,87
DLY09686,NAS,89
DLY09687,Weather,36
DLY09688,NAS,22
DLY09689,Carrier,19
DLY09690,Weather,176
DLY09691,Carrier,42
DLY09692,Weather,155
DLY09693,Carrier,34
DLY09694,Carrier,36
DLY09695,NAS,30
DLY09696,Maintenance,44
DLY09697,Maintenance,160
DLY09698,Weather,102
DLY09699,Maintenance,86
DLY09700,Carrier,20
DLY09701,Weather,157
DLY09702,Maintenance,126
DLY09703,Weather,59
DLY09704,Weather,176
DLY09705,NAS,28
DLY09706,Maintenance,52
DLY09707,Weather,35
DLY09708,Weather,67
DLY09709,Maintenance,44
DLY09710,Weather,124
DLY09711,Carrier,42
DLY09712,NAS,80
DLY09713,Maintenance,112
DLY09714,Maintenance,159
DLY09715,Weather,136
DLY09716,NAS,76
DLY09717,Carrier,48
DLY09718,Weather,75
DLY09719,Carrier,55
DLY09720,NAS,46
DLY09721,Carrier,19
DLY09722,NAS,65
DLY09723,NAS,15
DLY09724,Weather,110
DLY09725,Maintenance,169
DLY09726,NAS,27
DLY09727,Weather,150
DLY09728,NAS,37
DLY09729,Weather,148
DLY09730,Weather,117
DLY09731,Carrier,57
DLY09732,Weather,35
DLY09733,Maintenance,163
DLY09734,Carrier,45
DLY09735,NAS,45
DLY09736,Maintenance,36
DLY09737,Maintenance,155
DLY09738,Weather,121
DLY09739,Carrier,60
DLY09740,Weather,44
DLY09741,Carrier,34
DLY09742,NAS,52
DLY09743,NAS,57
DLY09744,Weather,42
DLY09745,NAS,62
DLY09746,Carrier,35
DLY09747,NAS,78
DLY09748,NAS,20
DLY09749,Weather,128
DLY09750,Weather,122
DLY09751,Carrier,60
DLY09752,Weather,99
DLY09753,Maintenance,163
DLY09754,Carrier,58
DLY09755,Weather,91
DLY09756,Maintenance,212
DLY09757,Carrier,48
DLY09758,NAS,75
DLY09759,NAS,47
DLY09760,Carrier,47
DLY09761,NAS,28
DLY09762,Weather,158
DLY09763,Weather,178
DLY09764,NAS,67
DLY09765,Carrier,28
DLY09766,Maintenance,142
DLY09767,NAS,33
DLY09768,Maintenance,223
DLY09769,Maintenance,190
DLY09770,Weather,104
DLY09771,Maintenance,124
DLY09772,Weather,52
DLY09773,Weather,134
DLY09774,NAS,51
DLY09775,Weather,94
DLY09776,Carrier,16
DLY09777,Maintenance,222
DLY09778,Weather,95
DLY09779,NAS,36
DLY09780,NAS,43
DLY09781,Carrier,13
DLY09782,NAS,25
DLY09783,Carrier,53
DLY09784,NAS,68
DLY09785,Carrier,33
DLY09786,Carrier,55
DLY09787,Weather,90
DLY09788,Maintenance,33
DLY09789,Maintenance,229
DLY09790,Maintenance,133
DLY09791,NAS,84
DLY09792,Weather,46
DLY09793,Carrier,53
DLY09794,Carrier,27
DLY09795,NAS,17
DLY09796,Weather,145
DLY09797,Carrier,19
DLY09798,Carrier,17
DLY09799,Carrier,29
DLY09800,Weather,64
DLY09801,NAS,51
DLY09802,Maintenance,89
DLY09803,Maintenance,161
DLY09804,NAS,27
DLY09805,Weather,102
DLY09806,Weather,87
DLY09807,Carrier,47
DLY09808,Maintenance,81
DLY09809,Weather,98
DLY09810,Carrier,12
DLY09811,Maintenance,156
DLY09812,Maintenance,220
DLY09813,Weather,107
DLY09814,NAS,63
DLY09815,Maintenance,33
DLY09816,Carrier,35
DLY09817,Carrier,59
DLY09818,NAS,66
DLY09819,NAS,27
DLY09820,Maintenance,31
DLY09821,Carrier,50
DLY09822,Weather,142
DLY09823,Weather,180
DLY09824,Weather,54
DLY09825,Weather,122
DLY09826,NAS,58
DLY09827,Maintenance,229
DLY09828,NAS,22
DLY09829,Maintenance,65
DLY09830,Maintenance,123
DLY09831,Maintenance,229
DLY09832,NAS,18
DLY09833,Weather,20
DLY09834,NAS,66
DLY09835,Carrier,44
DLY09836,NAS,33
DLY09837,Weather,134
DLY09838,NAS,39
DLY09839,Carrier,38
DLY09840,Carrier,36
DLY09841,Weather,111
DLY09842,NAS,34
DLY09843,Weather,90
DLY09844,Weather,83
DLY09845,Carrier,42
DLY09846,Maintenance,126
DLY09847,Weather,153
